Date,CHN,EUR,GBP,USD,SDR,YEN,ZAR
"06 Sep 2018",0.6203,0.0779,0.0701,0.0905,0.0647,10.0900,1.4062
"07 Sep 2018",0.6261,0.0786,0.0707,0.0915,0.0654,10.1300,1.3895
"10 Sep 2018",0.6261,0.0789,0.0706,0.0912,0.0653,10.1100,1.3911
"30 Aug 2018",0.6413,0.0802,0.0720,0.0938,0.0669,10.4700,1.3515
"31 Aug 2018",0.6363,0.0796,0.0714,0.0930,0.0663,10.3200,1.3658
"03 Sep 2018",0.6335,0.0798,0.0718,0.0926,0.0663,10.2800,1.3672
"04 Sep 2018",0.6295,0.0795,0.0717,0.0921,0.0659,10.2500,1.3756
"24 Aug 2018",0.6447,0.0810,0.0731,0.0937,0.0672,10.4400,1.3440
"27 Aug 2018",0.6400,0.0810,0.0732,0.0940,0.0672,10.4400,1.3434
"28 Aug 2018",0.6423,0.0808,0.0733,0.0943,0.0673,10.4900,1.3404
"29 Aug 2018",0.6418,0.0806,0.0733,0.0942,0.0672,10.4700,1.3433
"20 Aug 2018",0.6334,0.0810,0.0727,0.0925,0.0666,10.2300,1.3596
"21 Aug 2018",0.6401,0.0813,0.0729,0.0936,0.0671,10.3100,1.3463
"22 Aug 2018",0.6402,0.0809,0.0725,0.0936,0.0670,10.3300,1.3494
"23 Aug 2018",0.6442,0.0811,0.0728,0.0938,0.0672,10.4000,1.3439
"14 Aug 2018",0.6490,0.0825,0.0737,0.0943,0.0679,10.4600,1.3281
"15 Aug 2018",0.6472,0.0825,0.0736,0.0936,0.0676,10.4100,1.3346
"16 Aug 2018",0.6430,0.0820,0.0733,0.0933,0.0673,10.3400,1.3425
"17 Aug 2018",0.6344,0.0811,0.0725,0.0923,0.0665,10.2300,1.3607
"09 Aug 2018",0.6595,0.0833,0.0751,0.0966,0.0691,10.7300,1.2989
"10 Aug 2018",0.6532,0.0831,0.0744,0.0952,0.0684,10.5600,1.3152
"13 Aug 2018",0.6420,0.0819,0.0732,0.0933,0.0672,10.3000,1.3442
"06 Aug 2018",0.6630,0.0838,0.0745,0.0968,0.0693,10.7700,1.2947
"07 Aug 2018",0.6635,0.0836,0.0747,0.0968,0.0693,10.7700,1.2949
"08 Aug 2018",0.6634,0.0835,0.0750,0.0970,0.0694,10.7900,1.2930
"01 Aug 2018",0.6641,0.0832,0.0741,0.0971,0.0693,10.8800,1.2953
"02 Aug 2018",0.6652,0.0836,0.0743,0.0974,0.0695,10.8700,1.2903
"03 Aug 2018",0.6643,0.0832,0.0741,0.0964,0.0690,10.7600,1.3013
"26 Jul 2018",0.6653,0.0835,0.0743,0.0981,0.0697,10.8500,1.2867
"27 Jul 2018",0.6647,0.0837,0.0744,0.0974,0.0695,10.8300,1.2896
"30 Jul 2018",0.6678,0.0837,0.0744,0.0976,0.0696,10.8400,1.2878
"31 Jul 2018",0.6683,0.0835,0.0745,0.0978,0.0696,10.8800,1.2874
"20 Jul 2018",0.6556,0.0828,0.0741,0.0965,0.0689,10.8400,1.3049
"23 Jul 2018",0.6581,0.0828,0.0739,0.0971,0.0690,10.7700,1.3015
"24 Jul 2018",0.6600,0.0827,0.0738,0.0965,0.0689,10.7500,1.3052
"25 Jul 2018",0.6629,0.0834,0.0741,0.0975,0.0694,10.8400,1.2916
"12 Jul 2018",0.6489,0.0829,0.0733,0.0968,0.0689,10.8600,1.3055
"13 Jul 2018",0.6520,0.0837,0.0741,0.0976,0.0695,10.9800,1.2914
"18 Jul 2018",0.6544,0.0835,0.0742,0.0971,0.0693,10.9800,1.2944
"19 Jul 2018",0.6587,0.0835,0.0745,0.0971,0.0694,10.9600,1.2931
"06 Jul 2018",0.6439,0.0826,0.0731,0.0967,0.0686,10.7000,1.3112
"09 Jul 2018",0.6445,0.0826,0.0730,0.0972,0.0688,10.7400,1.3070
"10 Jul 2018",0.6446,0.0829,0.0736,0.0973,0.0690,10.8100,1.3026
"11 Jul 2018",0.6482,0.0828,0.0732,0.0972,0.0689,10.7900,1.3045
"03 Jul 2018",0.6423,0.0822,0.0728,0.0957,0.0681,10.6200,1.3230
"04 Jul 2018",0.6391,0.0826,0.0730,0.0965,0.0685,10.6500,1.3146
"05 Jul 2018",0.6398,0.0823,0.0727,0.0962,0.0683,10.6400,1.3190
"29 Jun 2018",0.6367,0.0826,0.0734,0.0962,0.0684,10.6400,1.3171
"25 Jun 2018",0.6358,0.0834,0.0733,0.0971,0.0688,10.6400,1.3061
"26 Jun 2018",0.6354,0.0828,0.0730,0.0968,0.0686,10.6200,1.3127
"27 Jun 2018",0.6387,0.0830,0.0732,0.0968,0.0686,10.6400,1.3107
"28 Jun 2018",0.6316,0.0827,0.0730,0.0955,0.0680,10.5300,1.3248
"19 Jun 2018",0.6195,0.0826,0.0724,0.0959,0.0679,10.5100,1.3277
"20 Jun 2018",0.6234,0.0832,0.0732,0.0963,0.0684,10.6100,1.3170
"21 Jun 2018",0.6254,0.0831,0.0731,0.0960,0.0683,10.6200,1.3190
"22 Jun 2018",0.6294,0.0832,0.0729,0.0968,0.0686,10.6500,1.3121
"15 Jun 2018",0.6235,0.0840,0.0734,0.0972,0.0689,10.7700,1.3043
"18 Jun 2018",0.6275,0.0839,0.0733,0.0972,0.0690,10.7500,1.3036
"11 Jun 2018",0.6331,0.0838,0.0737,0.0989,0.0696,10.8800,1.2895
"12 Jun 2018",0.6284,0.0835,0.0735,0.0982,0.0692,10.8400,1.2985
"13 Jun 2018",0.6251,0.0832,0.0731,0.0976,0.0689,10.7900,1.3060
"14 Jun 2018",0.6276,0.0832,0.0733,0.0982,0.0691,10.8100,1.3005
"05 Jun 2018",0.6428,0.0858,0.0753,0.1004,0.0709,11.0200,1.2615
"06 Jun 2018",0.6381,0.0852,0.0745,0.1000,0.0704,11.0000,1.2704
"07 Jun 2018",0.6387,0.0847,0.0745,0.1000,0.0703,11.0000,1.2727
"08 Jun 2018",0.6322,0.0838,0.0736,0.0987,0.0695,10.8300,1.2918
"31 May 2018",0.6437,0.0862,0.0756,0.1007,0.0710,10.9400,1.2580
"01 Jun 2018",0.6410,0.0856,0.0753,0.1000,0.0706,10.9100,1.2671
"04 Jun 2018",0.6421,0.0856,0.0749,0.1001,0.0707,10.9800,1.2657
"25 May 2018",0.6434,0.0861,0.0754,0.1008,0.0711,11.0300,1.2569
"28 May 2018",0.6435,0.0860,0.0756,0.1008,0.0711,11.0400,1.2571
"29 May 2018",0.6444,0.0866,0.0756,0.1005,0.0711,10.9400,1.2568
"30 May 2018",0.6424,0.0864,0.0754,0.1000,0.0708,10.8800,1.2620
"22 May 2018",0.6383,0.0852,0.0748,0.1004,0.0707,11.1500,1.2661
"23 May 2018",0.6390,0.0853,0.0749,0.1003,0.0706,11.0800,1.2663
"24 May 2018",0.6430,0.0860,0.0754,0.1007,0.0710,11.0200,1.2587
"17 May 2018",0.6420,0.0856,0.0747,0.1010,0.0710,11.1700,1.2589
"18 May 2018",0.6403,0.0853,0.0745,0.1007,0.0708,11.1600,1.2633
"21 May 2018",0.6338,0.0847,0.0741,0.0994,0.0701,11.0700,1.2786
"11 May 2018",0.6453,0.0855,0.0753,0.1018,0.0713,11.1300,1.2530
"14 May 2018",0.6468,0.0854,0.0754,0.1021,0.0714,11.1700,1.2507
"15 May 2018",0.6435,0.0851,0.0749,0.1015,0.0710,11.1600,1.2583
"16 May 2018",0.6399,0.0850,0.0745,0.1006,0.0706,11.0900,1.2669
"04 May 2018",0.6393,0.0841,0.0742,0.1007,0.0703,10.9900,1.2739
"07 May 2018",0.6429,0.0846,0.0746,0.1010,0.0707,11.0300,1.2664
"08 May 2018",0.6425,0.0847,0.0744,0.1011,0.0707,11.0100,1.2659
"09 May 2018",0.6397,0.0848,0.0742,0.1003,0.0704,11.0000,1.2714
"27 Apr 2018",0.6454,0.0842,0.0732,0.1018,0.0708,11.1300,1.2643
"30 Apr 2018",0.6456,0.0843,0.0743,0.1023,0.0710,11.1700,1.2588
"02 May 2018",0.6415,0.0841,0.0742,0.1009,0.0705,11.0800,1.2705
"03 May 2018",0.6414,0.0841,0.0741,0.1009,0.0704,11.0500,1.2712
"25 Apr 2018",0.6451,0.0837,0.0732,0.1022,0.0707,11.1500,1.2652
"26 Apr 2018",0.6444,0.0837,0.0731,0.1019,0.0706,11.1500,1.2672
"19 Apr 2018",0.6535,0.0843,0.0735,0.1043,0.0716,11.2100,1.2455
"20 Apr 2018",0.6530,0.0843,0.0740,0.1040,0.0716,11.1900,1.2469
"23 Apr 2018",0.6502,0.0842,0.0737,0.1033,0.0713,11.1400,1.2535
"24 Apr 2018",0.6468,0.0839,0.0735,0.1025,0.0709,11.1500,1.2609
"13 Apr 2018",0.6530,0.0843,0.0730,0.1039,0.0715,11.1800,1.2497
"16 Apr 2018",0.6518,0.0841,0.0728,0.1038,0.0713,11.1300,1.2525
"17 Apr 2018",0.6530,0.0840,0.0725,0.1041,0.0714,11.1300,1.2514
"18 Apr 2018",0.6540,0.0841,0.0727,0.1040,0.0714,11.1700,1.2501
"11 Apr 2018",0.6516,0.0840,0.0732,0.1039,0.0713,11.1200,1.2523
"12 Apr 2018",0.6537,0.0842,0.0734,0.1042,0.0715,11.1300,1.2481
"05 Apr 2018",0.6557,0.0850,0.0742,0.1043,0.0719,11.1600,1.2407
"06 Apr 2018",0.6547,0.0848,0.0741,0.1037,0.0716,11.1300,1.2462
"09 Apr 2018",0.6546,0.0847,0.0737,0.1040,0.0716,11.1300,1.2460
"10 Apr 2018",0.6529,0.0843,0.0734,0.1037,0.0714,11.1200,1.2505
"27 Mar 2018",0.6606,0.0849,0.0743,0.1057,0.0723,11.1600,1.2323
"28 Mar 2018",0.6619,0.0851,0.0744,0.1055,0.0723,11.1500,1.2317
"29 Mar 2018",0.6590,0.0851,0.0745,0.1049,0.0722,11.1800,1.2348
"04 Apr 2018",0.6576,0.0852,0.0743,0.1045,0.0720,11.1400,1.2384
"21 Mar 2018",0.6583,0.0848,0.0743,0.1040,0.0717,11.0700,1.2442
"22 Mar 2018",0.6614,0.0848,0.0740,0.1047,0.0720,11.0900,1.2395
"23 Mar 2018",0.6632,0.0849,0.0742,0.1048,0.0720,10.9800,1.2384
"26 Mar 2018",0.6663,0.0854,0.0746,0.1056,0.0725,11.0900,1.2282
"16 Mar 2018",0.6598,0.0848,0.0749,0.1044,0.0719,11.0600,1.2409
"19 Mar 2018",0.6565,0.0846,0.0745,0.1037,0.0715,10.9700,1.2487
"20 Mar 2018",0.6575,0.0842,0.0741,0.1040,0.0715,11.0500,1.2485
"13 Mar 2018",0.6622,0.0849,0.0753,0.1047,0.0721,11.1800,1.2363
"14 Mar 2018",0.6626,0.0846,0.0751,0.1049,0.0721,11.1800,1.2363
"15 Mar 2018",0.6620,0.0848,0.0751,0.1049,0.0721,11.1200,1.2363
"09 Mar 2018",0.6606,0.0846,0.0754,0.1042,0.0719,11.1200,1.2419
"12 Mar 2018",0.6617,0.0849,0.0755,0.1046,0.0721,11.1600,1.2365
"06 Mar 2018",0.6629,0.0847,0.0756,0.1046,0.0721,11.1100,1.2376
"07 Mar 2018",0.6629,0.0845,0.0755,0.1050,0.0721,11.0900,1.2375
"08 Mar 2018",0.6617,0.0843,0.0752,0.1046,0.0719,11.0900,1.2413
"01 Mar 2018",0.6618,0.0856,0.0758,0.1043,0.0723,11.1500,1.2338
"02 Mar 2018",0.6623,0.0850,0.0757,0.1043,0.0720,11.0300,1.2389
"05 Mar 2018",0.6582,0.0844,0.0753,0.1039,0.0716,10.9700,1.2470
"23 Feb 2018",0.6665,0.0855,0.0754,0.1052,0.0725,11.2500,1.2282
"26 Feb 2018",0.6682,0.0859,0.0755,0.1059,0.0729,11.2800,1.2205
"27 Feb 2018",0.6660,0.0857,0.0757,0.1057,0.0728,11.2900,1.2232
"28 Feb 2018",0.6634,0.0858,0.0755,0.1048,0.0725,11.2300,1.2293
"19 Feb 2018",0.6654,0.0850,0.0752,0.1055,0.0725,11.2400,1.2300
"20 Feb 2018",0.6644,0.0849,0.0752,0.1051,0.0723,11.2400,1.2327
"21 Feb 2018",0.6650,0.0850,0.0750,0.1048,0.0723,11.3000,1.2332
"22 Feb 2018",0.6673,0.0857,0.0757,0.1052,0.0726,11.3000,1.2260
"14 Feb 2018",0.6605,0.0843,0.0750,0.1043,0.0718,11.1800,1.2434
"16 Feb 2018",0.6660,0.0846,0.0751,0.1061,0.0725,11.2200,1.2292
"15 Feb 2018",0.6632,0.0845,0.0752,0.1053,0.0722,11.2100,1.2349
"13 Feb 2018",0.6590,0.0845,0.0751,0.1041,0.0718,11.2500,1.2431
"07 Feb 2018",0.6527,0.0841,0.0746,0.1041,0.0717,11.3700,1.2461
"08 Feb 2018",0.6570,0.0844,0.0745,0.1035,0.0716,11.3500,1.2474
"09 Feb 2018",0.6552,0.0842,0.0740,0.1032,0.0714,11.2500,1.2527
"12 Feb 2018",0.6571,0.0847,0.0751,0.1040,0.0719,11.3100,1.2422
"06 Feb 2018",0.6510,0.0836,0.0741,0.1034,0.0712,11.2600,1.2560
"31 Jan 2018",0.6585,0.0839,0.0736,0.1044,0.0717,11.3500,1.2462
"01 Feb 2018",0.6586,0.0842,0.0737,0.1046,0.0719,11.4400,1.2423
"02 Feb 2018",0.6582,0.0837,0.0734,0.1046,0.0717,11.4800,1.2455
"05 Feb 2018",0.6547,0.0834,0.0736,0.1039,0.0714,11.4200,1.2530
"30 Jan 2018",0.6589,0.0841,0.0740,0.1039,0.0716,11.2900,1.2482
"25 Jan 2018",0.6618,0.0840,0.0731,0.1047,0.0718,11.3900,1.2438
"26 Jan 2018",0.6618,0.0840,0.0736,0.1045,0.0718,11.4200,1.2437
"29 Jan 2018",0.6615,0.0842,0.0739,0.1045,0.0719,11.3700,1.2426
"23 Jan 2018",0.6609,0.0842,0.0738,0.1033,0.0716,11.4400,1.2494
"17 Jan 2018",0.6631,0.0842,0.0739,0.1037,0.0717,11.4000,1.2469
"24 Jan 2018",0.6631,0.0842,0.0739,0.1037,0.0717,11.4000,1.2469
"19 Jan 2018",0.6597,0.0841,0.0742,0.1032,0.0715,11.4400,1.2502
"22 Jan 2018",0.6618,0.0844,0.0744,0.1032,0.0716,11.4400,1.2475
"15 Jan 2018",0.6569,0.0836,0.0743,0.1021,0.0710,11.3200,1.2619
"16 Jan 2018",0.6581,0.0834,0.0742,0.1023,0.0710,11.3400,1.2614
"17 Jan 2018",0.6588,0.0836,0.0743,0.1024,0.0711,11.3400,1.2597
"18 Jan 2018",0.6587,0.0839,0.0740,0.1023,0.0711,11.3800,1.2585
"10 Jan 2018",0.6624,0.0850,0.0750,0.1014,0.0713,11.4000,1.2543
"11 Jan 2018",0.6601,0.0848,0.0750,0.1013,0.0712,11.3100,1.2582
"12 Jan 2018",0.6587,0.0843,0.0750,0.1016,0.0711,11.3000,1.2594
"08 Jan 2018",0.6596,0.0846,0.0750,0.1017,0.0713,11.5100,1.2552
"09 Jan 2018",0.6595,0.0848,0.0747,0.1014,0.0712,11.4200,1.2570
"29 Dec 2017",0.6605,0.0848,0.0753,0.1013,0.0713,11.4200,1.2563
"03 Jan 2018",0.6590,0.0841,0.0745,0.1013,0.0710,11.3800,1.2625
"04 Jan 2018",0.6602,0.0844,0.0751,0.1016,0.0712,11.4300,1.2572
"05 Jan 2018",0.6598,0.0843,0.0750,0.1018,0.0713,11.5100,1.2561
"21 Dec 2017",0.6552,0.0840,0.0746,0.0998,0.0704,11.3100,1.2741
"22 Dec 2017",0.6554,0.0842,0.0746,0.0998,0.0705,11.3200,1.2726
"27 Dec 2017",0.6602,0.0848,0.0753,0.1008,0.0711,11.1400,1.2597
"28 Dec 2017",0.6659,0.0853,0.0757,0.1018,0.0716,11.4800,1.2481
"15 Dec 2017",0.6424,0.0825,0.0724,0.0972,0.0688,10.9100,1.3117
"18 Dec 2017",0.6507,0.0836,0.0738,0.0984,0.0697,11.0900,1.2901
"19 Dec 2017",0.6579,0.0844,0.0744,0.0995,0.0704,11.2000,1.2747
"20 Dec 2017",0.6570,0.0842,0.0745,0.0997,0.0705,11.2600,1.2736
"12 Dec 2017",0.6403,0.0821,0.0724,0.0967,0.0685,10.9700,1.3179
"13 Dec 2017",0.6399,0.0822,0.0725,0.0966,0.0685,10.9500,1.3178
"14 Dec 2017",0.6430,0.0823,0.0725,0.0973,0.0688,10.9600,1.3116
"06 Dec 2017",0.6438,0.0822,0.0725,0.0973,0.0687,10.9100,1.3127
"07 Dec 2017",0.6420,0.0823,0.0726,0.0970,0.0687,10.9200,1.3142
"08 Dec 2017",0.6382,0.0820,0.0713,0.0964,0.0682,10.9300,1.3240
"11 Dec 2017",0.6398,0.0820,0.0721,0.0967,0.0685,10.9800,1.3190
"30 Nov 2017",0.6403,0.0816,0.0719,0.0968,0.0683,10.8600,1.3223
"01 Dec 2017",0.6398,0.0811,0.0715,0.0967,0.0681,10.8900,1.3263
"04 Dec 2017",0.6377,0.0812,0.0717,0.0964,0.0681,10.8800,1.3283
"05 Dec 2017",0.6434,0.0820,0.0723,0.0973,0.0683,10.9600,1.3141
"29 Nov 2017",0.6389,0.0816,0.0723,0.0968,0.0683,10.7900,1.3227
"24 Nov 2017",0.6323,0.0810,0.0722,0.0960,0.0678,10.7000,1.3348
"27 Nov 2017",0.6309,0.0802,0.0718,0.0956,0.0674,10.6500,1.3446
"28 Nov 2017",0.6374,0.0811,0.0724,0.0965,0.0680,10.7300,1.3288
"21 Nov 2017",0.6325,0.0811,0.0719,0.0952,0.0676,10.7100,1.3402
"22 Nov 2017",0.6321,0.0813,0.0721,0.0956,0.0677,10.7200,1.3356
"23 Nov 2017",0.6332,0.0812,0.0721,0.0961,0.0679,10.6900,1.3326
"16 Nov 2017",0.6259,0.0800,0.0716,0.0943,0.0669,10.6500,1.3567
"17 Nov 2017",0.6307,0.0805,0.0718,0.0951,0.0673,10.7000,1.3454
"20 Nov 2017",0.6332,0.0812,0.0722,0.0953,0.0676,10.6700,1.3383
"10 Nov 2017",0.6275,0.0811,0.0718,0.0945,0.0673,10.7200,1.3464
"13 Nov 2017",0.6255,0.0807,0.0717,0.0940,0.0670,10.6600,1.3542
"14 Nov 2017",0.6233,0.0803,0.0715,0.0937,0.0668,10.6500,1.3596
"15 Nov 2017",0.6259,0.0800,0.0717,0.0943,0.0669,10.6600,1.3569
"06 Nov 2017",0.6263,0.0812,0.0722,0.0943,0.0673,10.7800,1.3455
"07 Nov 2017",0.6284,0.0817,0.0720,0.0948,0.0676,10.8100,1.3382
"08 Nov 2017",0.6280,0.0816,0.0719,0.0945,0.0674,10.7600,1.3426
"09 Nov 2017",0.6279,0.0816,0.0721,0.0947,0.0675,10.7500,1.3412
"31 Oct 2017",0.6309,0.0817,0.0720,0.0952,0.0677,10.7600,1.3357
"01 Nov 2017",0.6278,0.0815,0.0714,0.0948,0.0675,10.7900,1.3409
"02 Nov 2017",0.6291,0.0818,0.0717,0.0953,0.0678,10.8500,1.3346
"03 Nov 2017",0.6310,0.0817,0.0729,0.0953,0.0679,10.8600,1.3320
"26 Oct 2017",0.6318,0.0805,0.0718,0.0952,0.0675,10.8200,1.3420
"27 Oct 2017",0.6282,0.0812,0.0719,0.0944,0.0673,10.7800,1.3453
"30 Oct 2017",0.6302,0.0816,0.0721,0.0948,0.0676,10.7700,1.3386
"20 Oct 2017",0.6402,0.0818,0.0737,0.0967,0.0685,10.9500,1.3164
"23 Oct 2017",0.6401,0.0820,0.0730,0.0965,0.0685,10.9700,1.3175
"24 Oct 2017",0.6387,0.0819,0.0729,0.0963,0.0683,10.9400,1.3206
"25 Oct 2017",0.6388,0.0818,0.0733,0.0962,0.0683,10.9500,1.3211
"16 Oct 2017",0.6428,0.0829,0.0736,0.0978,0.0691,10.9300,1.3018
"17 Oct 2017",0.6443,0.0829,0.0736,0.0975,0.0691,10.9400,1.3035
"18 Oct 2017",0.6437,0.0827,0.0738,0.0973,0.0690,10.9300,1.3056
"19 Oct 2017",0.6417,0.0820,0.0733,0.0968,0.0686,10.9500,1.3145
"10 Oct 2017",0.6335,0.0817,0.0731,0.0963,0.0682,10.8400,1.3239
"11 Oct 2017",0.6355,0.0818,0.0733,0.0967,0.0684,10.8700,1.3194
"12 Oct 2017",0.6403,0.0820,0.0734,0.0973,0.0687,10.9300,1.3114
"13 Oct 2017",0.6406,0.0823,0.0734,0.0975,0.0689,10.9200,1.3084
"04 Oct 2017",0.6428,0.0822,0.0729,0.0968,0.0686,10.8800,1.3147
"05 Oct 2017",0.6424,0.0821,0.0730,0.0965,0.0685,10.8900,1.3164
"06 Oct 2017",0.6406,0.0823,0.0736,0.0962,0.0685,10.8800,1.3171
"09 Oct 2017",0.6377,0.0821,0.0734,0.0962,0.0684,10.8400,1.3201
"28 Sep 2017",0.6447,0.0823,0.0722,0.0966,0.0685,10.9100,1.3155
"29 Sep 2017",0.6459,0.0823,0.0723,0.0970,0.0687,10.9300,1.3118
"03 Oct 2017",0.6441,0.0824,0.0728,0.0965,0.0686,10.9100,1.3147
"25 Sep 2017",0.6484,0.0824,0.0724,0.0982,0.0692,11.0300,1.3010
"26 Sep 2017",0.6479,0.0826,0.0726,0.0980,0.0691,10.9200,1.3023
"27 Sep 2017",0.6454,0.0827,0.0727,0.0973,0.0689,10.9600,1.3061
"19 Sep 2017",0.6472,0.0819,0.0726,0.0983,0.0690,10.9700,1.3042
"20 Sep 2017",0.6448,0.0818,0.0726,0.0982,0.0689,10.9400,1.3066
"21 Sep 2017",0.6446,0.0823,0.0725,0.0978,0.0690,11.0000,1.3056
"22 Sep 2017",0.6466,0.0821,0.0723,0.0982,0.0690,11.0000,1.3037
"13 Sep 2017",0.6476,0.0828,0.0746,0.0992,0.0697,10.9300,1.2890
"14 Sep 2017",0.6454,0.0829,0.0745,0.0985,0.0694,10.8800,1.2949
"15 Sep 2017",0.6457,0.0828,0.0735,0.0986,0.0694,10.9000,1.2961
"18 Sep 2017",0.6463,0.0825,0.0725,0.0986,0.0693,10.9700,1.2983
"07 Sep 2017",0.6517,0.0837,0.0765,0.0998,0.0702,10.8800,1.2765
"08 Sep 2017",0.6468,0.0830,0.0762,0.1001,0.0700,10.7900,1.2814
"11 Sep 2017",0.6494,0.0828,0.0755,0.0995,0.0698,10.7900,1.2868
"12 Sep 2017",0.6494,0.0830,0.0753,0.0994,0.0698,10.8700,1.2858
"05 Sep 2017",0.6487,0.0833,0.0767,0.0991,0.0699,10.8400,1.2836
"06 Sep 2017",0.6499,0.0833,0.0762,0.0993,0.0699,10.8000,1.2835
"30 Aug 2017",0.6523,0.0828,0.0766,0.0990,0.0698,10.8900,1.2864
"31 Aug 2017",0.6521,0.0831,0.0764,0.0987,0.0698,10.9100,1.2863
"01 Sep 2017",0.6510,0.0831,0.0765,0.0989,0.0698,10.8900,1.2855
"04 Sep 2017",0.6491,0.0835,0.0765,0.0992,0.0699,10.8500,1.2831
"25 Aug 2017",0.6531,0.0831,0.0766,0.0981,0.0695,10.7500,1.2917
"28 Aug 2017",0.6552,0.0828,0.0766,0.0988,0.0697,10.7800,1.2883
"29 Aug 2017",0.6529,0.0824,0.0763,0.0988,0.0695,10.7500,1.2922
"22 Aug 2017",0.6540,0.0832,0.0762,0.0982,0.0696,10.7300,1.2910
"23 Aug 2017",0.6519,0.0832,0.0763,0.0978,0.0694,10.7000,1.2940
"24 Aug 2017",0.6526,0.0831,0.0767,0.0980,0.0695,10.7000,1.2930
"16 Aug 2017",0.6527,0.0830,0.0758,0.0974,0.0693,10.7800,1.2977
"17 Aug 2017",0.6553,0.0833,0.0761,0.0981,0.0696,10.7800,1.2899
"18 Aug 2017",0.6533,0.0833,0.0758,0.0977,0.0694,10.6800,1.2951
"21 Aug 2017",0.6542,0.0834,0.0761,0.0979,0.0695,10.6900,1.2922
"10 Aug 2017",0.6486,0.0827,0.0748,0.0971,0.0689,10.6800,1.3055
"11 Aug 2017",0.6499,0.0826,0.0749,0.0972,0.0689,10.6100,1.3056
"14 Aug 2017",0.6506,0.0824,0.0749,0.0974,0.0690,10.6700,1.3047
"15 Aug 2017",0.6522,0.0829,0.0752,0.0975,0.0692,10.7600,1.2988
"04 Aug 2017",0.6560,0.0821,0.0742,0.0975,0.0690,10.7400,1.3041
"07 Aug 2017",0.6545,0.0825,0.0745,0.0973,0.0690,10.7700,1.3031
"08 Aug 2017",0.6564,0.0829,0.0750,0.0979,0.0694,10.8200,1.2950
"09 Aug 2017",0.6509,0.0828,0.0747,0.0972,0.0690,10.7000,1.3038
"31 Jul 2017",0.6625,0.0840,0.0750,0.0985,0.0700,10.8900,1.2817
"01 Aug 2017",0.6591,0.0830,0.0742,0.0980,0.0694,10.8100,1.2940
"02 Aug 2017",0.6592,0.0828,0.0741,0.0979,0.0694,10.8400,1.2954
"03 Aug 2017",0.6587,0.0826,0.0740,0.0979,0.0693,10.8200,1.2976
"24 Jul 2017",0.6659,0.0846,0.0758,0.0986,0.0703,10.9500,1.2747
"25 Jul 2017",0.6649,0.0845,0.0756,0.0986,0.0702,10.9300,1.2758
"26 Jul 2017",0.6623,0.0843,0.0753,0.0980,0.0700,10.9700,1.2815
"27 Jul 2017",0.6652,0.0842,0.0752,0.0988,0.0702,10.9800,1.2760
"28 Jul 2017",0.6642,0.0842,0.0753,0.0985,0.0701,10.9300,1.2791
"14 Jul 2017",0.6591,0.0852,0.0750,0.0972,0.0699,11.0100,1.2824
"19 Jul 2017",0.6645,0.0853,0.0755,0.0984,0.0704,11.0200,1.2717
"20 Jul 2017",0.6645,0.0853,0.0754,0.0982,0.0703,11.0100,1.2730
"21 Jul 2017",0.6641,0.0843,0.0756,0.0983,0.0701,10.9800,1.2785
"10 Jul 2017",0.6565,0.0846,0.0748,0.0965,0.0695,11.0200,1.2912
"11 Jul 2017",0.6534,0.0843,0.0745,0.0960,0.0692,10.9800,1.2988
"12 Jul 2017",0.6529,0.0839,0.0750,0.0962,0.0691,10.9100,1.3001
"13 Jul 2017",0.6586,0.0849,0.0752,0.0972,0.0698,10.9800,1.2843
"07 Jul 2017",0.6549,0.0843,0.0743,0.0963,0.0693,10.9500,1.2964
"30 Jun 2017",0.6631,0.0856,0.0752,0.0979,0.0703,10.9700,1.2741
"04 Jul 2017",0.6604,0.0855,0.0750,0.0971,0.0700,10.9800,1.2807
"05 Jul 2017",0.6603,0.0855,0.0752,0.0972,0.0700,11.0000,1.2800
"06 Jul 2017",0.6560,0.0851,0.0745,0.0964,0.0695,10.9100,1.2910
"26 Jun 2017",0.6701,0.0874,0.0767,0.0978,0.0709,10.8900,1.2614
"27 Jun 2017",0.6692,0.0876,0.0770,0.0980,0.0710,10.9500,1.2579
"28 Jun 2017",0.6647,0.0860,0.0763,0.0977,0.0704,10.9700,1.2709
"29 Jun 2017",0.6656,0.0860,0.0757,0.0981,0.0705,11.0200,1.2683
"20 Jun 2017",0.6669,0.0874,0.0766,0.0976,0.0708,10.8900,1.2629
"21 Jun 2017",0.6640,0.0873,0.0770,0.0972,0.0706,10.8100,1.2676
"22 Jun 2017",0.6652,0.0871,0.0769,0.0974,0.0706,10.8200,1.2672
"23 Jun 2017",0.6670,0.0873,0.0768,0.0975,0.0707,10.8500,1.2648
"14 Jun 2017",0.6683,0.0877,0.0770,0.0984,0.0711,10.8300,1.2556
"15 Jun 2017",0.6698,0.0880,0.0775,0.0987,0.0713,10.8300,1.2511
"16 Jun 2017",0.6672,0.0877,0.0766,0.0979,0.0709,10.8700,1.2600
"19 Jun 2017",0.6695,0.0877,0.0769,0.0982,0.0711,10.9100,1.2561
"09 Jun 2017",0.6638,0.0873,0.0770,0.0978,0.0707,10.7800,1.2636
"12 Jun 2017",0.6658,0.0875,0.0769,0.0981,0.0709,10.8100,1.2605
"13 Jun 2017",0.6665,0.0877,0.0774,0.0982,0.0710,10.8000,1.2573
